	T_C	RH_	prediction	
520	-1.120000005	96.28067017	3.879426796	92.40124337
521	-1.120000005	96.37602997	3.859696864	92.5163331
522	-1.100000024	70.95014191	9.12031009	61.82983182
523	-1.059999943	91.90354919	4.785052606	87.11849659
524	-1.059999943	95.48464966	4.044123345	91.44052631
525	-1.039999962	91.95772552	4.77384353	87.183882
526	-1.039999962	96.68430328	3.795915152	92.88838813
527	-1.029999971	72.04290771	8.894216974	63.14869074
528	-1.029999971	74.71744537	8.340855449	66.37658992
529	-1.019999981	38.99327469	15.73218213	23.26109256
530	-1.019999981	92.6944809	4.621408931	88.07307197
531	-1.00999999	71.31932831	9.043925467	62.27540284
532	-0.99000001	95.38417816	4.064910885	91.31926728
533	-0.980000019	70.86598969	9.137721175	61.72826851
534	-0.980000019	94.78638458	4.188594306	90.59779028
535	-0.970000029	85.66724396	6.07534342	79.59190054
536	-0.970000029	96.70397949	3.791844147	92.91213535
537	-0.959999979	71.3833847	9.030672206	62.3527125
538	-0.920000017	64.84883881	10.38266898	54.46616983
539	-0.920000017	86.88774109	5.822822708	81.06491838
540	-0.920000017	91.54917908	4.858371741	86.69080734
541	-0.920000017	92.42893982	4.676349348	87.75259047
542	-0.839999974	94.29444885	4.29037575	90.0040731
543	-0.819999993	79.18604279	7.416303174	71.76973961
544	-0.819999993	82.98335266	6.630640211	76.35271245
545	-0.800000012	84.26404572	6.36566497	77.89838075
546	-0.779999971	52.78503418	12.87866873	39.90636545
547	-0.779999971	85.30926514	6.149409196	79.15985594
548	-0.779999971	91.2918396	4.911615249	86.38022435
549	-0.779999971	91.53712463	4.860865804	86.67625883
550	-0.779999971	92.02674103	4.75956423	87.2671768
551	-0.75999999	50.15381241	13.4230682	36.73074421
552	-0.75999999	54.99229431	12.42198687	42.57030745
553	-0.75999999	76.41804504	7.989001579	68.42904346
554	-0.75999999	95.54380035	4.031885073	91.51191528
555	-0.75999999	97.61864471	3.602600021	94.01604469
556	-0.75	53.19693375	12.79344675	40.40348699
557	-0.74000001	97.43453217	3.640692885	93.79383928
558	-0.720000029	97.25018311	3.678834684	93.57134842
559	-0.699999988	46.1917305	14.24282248	31.94890802
560	-0.699999988	86.51513672	5.899914509	80.61522221
561	-0.699999988	91.38652039	4.892025805	86.49449458
562	-0.699999988	96.11140442	3.914447859	92.19695656
563	-0.689999998	88.44604492	5.50040983	82.94563509
564	-0.660000026	95.47550201	4.046015991	91.42948602
565	-0.629999995	96.03520203	3.930214125	92.1049879
566	-0.579999983	88.92219543	5.401894346	83.52030109
567	-0.569999993	54.29817581	12.5655999	41.73257591
568	-0.569999993	76.27409363	8.01878511	68.25530852
569	-0.560000002	83.35204315	6.554358193	76.79768496
570	-0.560000002	84.04154205	6.411700952	77.6298411
571	-0.560000002	91.05473328	4.960672519	86.09406076
572	-0.560000002	96.53292084	3.827236162	92.70568468
573	-0.540000021	81.94498444	6.845478474	75.09950596
574	-0.529999971	90.02646637	5.17342082	84.85304555
575	-0.519999981	23.63214684	18.91039766	4.721749175
576	-0.50999999	90.82163239	5.008901066	85.81273132
577	-0.479999989	89.04721832	5.376027125	83.6711912
578	-0.479999989	93.90861511	4.370204705	89.53841041
579	-0.479999989	95.9571991	3.946352922	92.01084617
580	-0.469999999	96.53424835	3.826961499	92.70728685
581	-0.460000008	90.39065552	5.098070128	85.29258539
582	-0.460000008	91.86677551	4.792661076	87.07411444
583	-0.430000007	94.2612381	4.297247051	89.96399105
584	-0.419999987	84.43185425	6.330945405	78.10090884
585	-0.409999996	70.30152893	9.254508038	61.04702089
586	-0.400000006	56.17296982	12.17770524	43.99526457
587	-0.400000006	91.09666443	4.951996968	86.14466746
588	-0.379999995	37.8676796	15.96506762	21.90261198
589	-0.379999995	90.75698853	5.022275873	85.73471265
590	-0.360000014	95.89465332	3.959293636	91.93535968
591	-0.340000004	85.87226105	6.032925409	79.83933564
592	-0.319999993	59.87336349	11.41209423	48.46126926
593	-0.319999993	82.4854126	6.733663951	75.75174865
594	-0.319999993	95.35313416	4.071333887	91.28180027
595	-0.319999993	96.3131485	3.872707033	92.44044147
596	-0.310000002	90.2318573	5.130925461	85.10093184
597	-0.300000012	69.96963501	9.323176851	60.64645816
598	-0.300000012	92.44776154	4.672455137	87.7753064
599	-0.289999992	96.46510315	3.841267634	92.62383552
600	-0.280000001	35.71755219	16.40992873	19.30762346
601	-0.280000001	50.36872482	13.37860284	36.99012198
602	-0.280000001	70.54462433	9.204211629	61.3404127
603	-0.280000001	90.73374176	5.027085626	85.70665613
604	-0.25999999	76.71127319	7.92833271	68.78294048
605	-0.25	76.39607239	7.993547719	68.40252467
606	-0.239999995	72.36531067	8.827511841	63.53779883
607	-0.239999995	92.36590576	4.689391087	87.67651467
608	-0.239999995	94.98967743	4.14653304	90.84314439
609	-0.219999999	81.65830994	6.904791394	74.75351854
610	-0.200000003	93.4987793	4.454999687	89.04377961
611	-0.200000003	93.98459625	4.354484216	89.63011204
612	-0.200000003	96.29875946	3.875684123	92.42307534
613	-0.189999998	94.52025604	4.243656269	90.27659977
614	-0.180000007	66.97813416	9.942118023	57.03601613
615	-0.180000007	79.61701965	7.327134112	72.28988554
616	-0.180000007	92.08798981	4.746891865	87.34109794
617	-0.180000007	97.21229553	3.686673618	93.52562191
618	-0.159999996	31.73675156	17.2335559	14.50319565
619	-0.159999996	80.94767761	7.051821138	73.89585647
620	-0.150000006	97.22075653	3.684923039	93.53583349
621	-0.140000001	75.0388031	8.274366574	66.76443653
622	-0.140000001	89.65619659	5.250029593	84.406167
623	-0.140000001	90.47380066	5.080867409	85.39293325
624	-0.119999997	93.66627502	4.420344841	89.24593018
625	-0.109999999	84.65936279	6.283873914	78.37548888
626	-0.100000001	91.02740479	4.96632678	86.061078
627	-0.100000001	91.83933258	4.798339016	87.04099356
628	-0.100000001	96.2787323	3.87982774	92.39890456
629	-0.090000004	69.11024475	9.500984593	59.60926016
630	-0.090000004	94.66851044	4.212982453	90.45552798
631	-0.079999998	79.43075562	7.365672119	72.0650835
632	-0.079999998	81.84577179	6.866005559	74.97976623
633	-0.07	80.50112152	7.14421354	73.35690798
634	-0.059999999	93.34176636	4.487485646	88.85428071
635	-0.059999999	95.71367645	3.996737728	91.71693872
636	-0.050000001	97.10585022	3.708697141	93.39715308
637	-0.039999999	32.40674591	17.09493415	15.31181176
638	-0.039999999	61.50596619	11.07430893	50.43165726
639	-0.029999999	47.79970932	13.91013185	33.88957747
640	-0.02	90.70274353	5.033499156	85.66924437
641	-5.86E-16	79.42263794	7.367351665	72.05528627
642	-5.86E-16	91.66918182	4.833543187	86.83563864
643	-5.86E-16	91.89031219	4.78779134	87.10252086
644	-5.86E-16	96.45040894	3.844307865	92.60610107
645	-5.86E-16	96.97666931	3.735424655	93.24124466
646	0.02	60.92276001	11.19497422	49.72778579
647	0.02	95.35057831	4.071862691	91.27871562
648	0.029999999	45.6282196	14.35941281	31.26880679
649	0.039999999	80.37020874	7.171299379	73.19890936
650	0.039999999	96.60527802	3.81226547	92.79301254
651	0.059999999	67.90498352	9.750352999	58.15463052
652	0.059999999	93.56891632	4.440488345	89.12842798
653	0.059999999	94.2977829	4.289685937	90.00809696
654	0.059999999	95.77097321	3.984883037	91.78609017
655	0.079999998	75.43167877	8.193080644	67.23859813
656	0.079999998	88.26633453	5.537591888	82.72874265
657	0.079999998	89.98590088	5.181813815	84.80408706
658	0.079999998	93.47689819	4.459526885	89.01737131
659	0.100000001	91.3755722	4.894290983	86.48128122
660	0.100000001	94.74468231	4.197222501	90.54745981
661	0.100000001	97.0525589	3.719723109	93.33283579
662	0.109999999	93.53369904	4.447774797	89.08592424
663	0.119999997	94.84690094	4.176073479	90.67082746
664	0.129999995	32.64215851	17.04622731	15.59593119
665	0.150000006	94.95183563	4.154362503	90.79747313
666	0.150000006	96.39642334	3.855477478	92.54094586
667	0.159999996	86.9046402	5.819326285	81.08531391
668	0.159999996	91.04606628	4.962465719	86.08360057
669	0.159999996	94.90622711	4.163798901	90.74242821
670	0.159999996	96.97384644	3.736008708	93.23783773
671	0.180000007	83.14286804	6.597636498	76.54523154
672	0.180000007	95.61161804	4.017853601	91.59376444
673	0.189999998	86.60926819	5.880438719	80.72882947
674	0.200000003	66.24736786	10.09331348	56.15405438
675	0.200000003	76.06878662	8.061263105	68.00752352
676	0.219999999	84.10067749	6.399465837	77.70121165
677	0.25	91.21768188	4.926958471	86.29072341
678	0.25999999	95.89857483	3.958482276	91.94009255
679	0.280000001	97.53290558	3.620339438	93.91256614
680	0.289999992	95.32848358	4.076434087	91.25204949
681	0.300000012	92.70556641	4.61911534	88.08645107
682	0.300000012	93.34107208	4.487629291	88.85344279
683	0.300000012	95.13802338	4.115840281	91.0221831
684	0.319999993	75.26956177	8.226622633	67.04293913
685	0.319999993	75.6158905	8.154967258	67.46092324
686	0.319999993	95.19184113	4.104705395	91.08713573
687	0.319999993	95.28845215	4.084716586	91.20373556
688	0.340000004	75.27380371	8.225744975	67.04805874
689	0.340000004	75.85962677	8.104538254	67.75508852
690	0.340000004	92.07848358	4.748858702	87.32962488
691	0.340000004	93.83927917	4.384550303	89.45472887
692	0.340000004	95.29396057	4.083576894	91.21038368
693	0.349999994	73.07872009	8.679907516	64.39881258
694	0.349999994	88.08383179	5.575351685	82.5084801
695	0.349999994	96.26015472	3.883671438	92.37648329
696	0.360000014	66.22163391	10.09863783	56.12299608
697	0.360000014	92.77054596	4.605671078	88.16487488
698	0.360000014	94.33088684	4.282836735	90.04805011
699	0.360000014	95.54081726	4.032502274	91.50831499
700	0.389999986	76.18926239	8.036336683	68.15292571
701	0.389999986	96.07898712	3.921154994	92.15783213
702	0.400000006	75.04638672	8.272797524	66.77358919
703	0.400000006	96.80187225	3.771590146	93.03028211
704	0.409999996	86.43608093	5.916271141	80.51980979
705	0.419999987	72.09445953	8.883550909	63.21090863
706	0.419999987	94.78378296	4.189132582	90.59465038
707	0.419999987	95.3642807	4.069027668	91.29525303
708	0.419999987	96.15946198	3.904504756	92.25495722
709	0.439999998	63.27872849	10.70752462	52.57120387
710	0.449999988	96.33605194	3.867968313	92.46808363
711	0.460000008	96.43490601	3.847515419	92.58739059
712	0.460000008	96.914505	3.748286443	93.16621856
713	0.460000008	97.01026917	3.72847285	93.28179632
714	0.469999999	77.90010834	7.682362859	70.21774548
715	0.479999989	76.97768402	7.873212341	69.10447168
716	0.479999989	77.08355713	7.851307208	69.23224992
717	0.479999989	87.08498383	5.78201321	81.30297062
718	0.479999989	91.40133667	4.888960318	86.51237635
719	0.5	77.27306366	7.812098329	69.46096533
720	0.5	96.49408722	3.835270833	92.65881639
721	0.5	96.49408722	3.835270833	92.65881639
722	0.5	97.02149963	3.726149267	93.29535037
723	0.50999999	96.92852783	3.745385122	93.18314271
724	0.519999981	96.01882172	3.933603209	92.08521851
725	0.519999981	96.0669632	3.923642743	92.14332045
726	0.529999971	96.69443512	3.793818876	92.90061624
727	0.540000021	75.76932526	8.123221626	67.64610363
728	0.540000021	94.33125305	4.282760966	90.04849209
729	0.540000021	96.0725174	3.92249358	92.15002382
730	0.540000021	97.17632294	3.694116344	93.48220659
731	0.550000012	93.16390228	4.524285702	88.63961658
732	0.560000002	89.13821411	5.357200107	83.781014
733	0.600000024	96.61802673	3.809627762	92.80839897
734	0.610000014	96.90864563	3.749498747	93.15914688
735	0.620000005	94.86270905	4.172802784	90.68990626
736	0.620000005	96.43146515	3.848227332	92.58323782
737	0.620000005	96.86351013	3.758837276	93.10467286
738	0.639999986	73.59602356	8.57287749	65.02314607
739	0.639999986	75.60416412	8.157393445	67.44677068
740	0.639999986	77.06539917	7.855064087	69.21033508
741	0.639999986	96.53314972	3.827188806	92.70596091
742	0.639999986	97.0608139	3.718015149	93.34279875
743	0.660000026	75.26161194	8.228267451	67.03334449
744	0.670000017	96.92546844	3.746018109	93.17945034
745	0.670000017	97.45206451	3.637065444	93.81499907
746	0.680000007	92.85594177	4.588002695	88.26793908
747	0.689999998	51.30159378	13.18559237	38.11600141
748	0.689999998	94.6149826	4.224057355	90.39092525
749	0.699999988	91.11304474	4.948607884	86.16443685
750	0.699999988	96.54989624	3.823723953	92.72617229
751	0.709999979	77.26593781	7.813572667	69.45236514
752	0.709999979	81.5630188	6.924507119	74.63851168
753	0.709999979	96.5526886	3.823146214	92.72954238
754	0.709999979	97.55893707	3.614953524	93.94398355
755	0.720000029	28.65501976	17.87116585	10.78385391
756	0.720000029	89.00402832	5.384963131	83.61906519
757	0.74000001	97.6151886	3.60331509	94.01187351
758	0.75999999	93.39139557	4.477217368	88.9141782
759	0.779999971	64.12445831	10.53254322	53.5919151
760	0.779999971	67.15861511	9.904776534	57.25383858
761	0.779999971	85.99465179	6.007602778	79.98704902
762	0.779999971	92.53909302	4.653558664	87.88553435
763	0.790000021	75.31586456	8.21704259	67.09882197
764	0.800000012	71.08570862	9.092261353	61.99344726
765	0.800000012	73.17124176	8.660764794	64.51047697
766	0.800000012	97.29734039	3.669077846	93.62826255
767	0.810000002	90.72064972	5.029794367	85.69085535
768	0.819999993	97.3269043	3.662961078	93.66394322
769	0.829999983	96.39378357	3.856023646	92.53775992
770	0.839999974	96.37250519	3.860426141	92.51207905
771	0.850000024	96.20675659	3.894719506	92.31203709
772	0.879999995	71.99799347	8.903509726	63.09448374
773	0.879999995	92.12291718	4.739665397	87.38325178
774	0.899999976	96.79792023	3.77240782	93.02551241
775	0.910000026	97.37618256	3.652765412	93.72341714
776	0.920000017	85.16320801	6.179628399	78.98357961
777	0.920000017	85.16320801	6.179628399	78.98357961
778	0.939999998	64.65704346	10.42235141	54.23469204
779	0.939999998	70.48674774	9.216186288	61.27056145
780	0.939999998	72.57879639	8.783341671	63.79545472
781	0.959999979	77.05541992	7.857128792	69.19829113
782	0.959999979	96.45404816	3.84355491	92.61049325
783	0.970000029	85.25185394	6.161287565	79.09056638
784	0.980000019	83.53782654	6.515919632	77.02190691
785	0.980000019	86.75392151	5.850509964	80.90341155
786	0.980000019	96.09822083	3.917175543	92.18104528
787	1	63.15282822	10.73357337	52.41925485
788	1	67.14460754	9.907674698	57.23693285
789	1.019999981	78.89074707	7.477399823	71.41334725
790	1.019999981	96.10930634	3.914881952	92.19442438
791	1.019999981	96.68727875	3.795299529	92.89197922
792	1.029999971	72.35352325	8.829950655	63.5235726
793	1.029999971	96.90634918	3.749973882	93.1563753
794	1.039999962	87.42619324	5.711417023	81.71477621
795	1.059999943	88.38825226	5.512367125	82.87588513
796	1.059999943	95.8789978	3.96253276	91.91646504
797	1.070000052	66.60327911	10.01967549	56.58360363
798	1.080000043	78.43009949	7.572707753	70.85739173
799	1.080000043	90.0198288	5.174794133	84.84503466
800	1.080000043	90.56729126	5.061524214	85.50576705
801	1.080000043	92.17578125	4.728727826	87.44705342
802	1.080000043	97.37613678	3.652774883	93.7233619
803	1.090000033	73.79685211	8.531326086	65.26552603
804	1.100000024	87.89513397	5.61439324	82.28074073
805	1.100000024	92.18106842	4.727633911	87.45343451
806	1.100000024	97.38176727	3.651609935	93.73015734
807	1.110000014	77.72373199	7.718855104	70.00487689
808	1.149999976	71.64524078	8.976494215	62.66874657
809	1.149999976	85.04005432	6.205108882	78.83494544
810	1.159999967	73.24525452	8.645451563	64.59980295
811	1.179999948	93.87104797	4.377977342	89.49307063
812	1.200000048	65.0116806	10.34897703	54.66270357
813	1.200000048	73.36143494	8.621413848	64.74002109
814	1.210000038	73.68704224	8.554045736	65.1329965
815	1.24000001	70.38207245	9.237843593	61.14422886
816	1.25	96.51071167	3.831831236	92.67888043
817	1.25999999	77.3327713	7.799744825	69.53302648
818	1.25999999	88.4889679	5.491529072	82.99743882
819	1.25999999	91.63067627	4.841509982	86.78916629
820	1.25999999	93.40319824	4.474775396	88.92842285
821	1.269999981	97.14169312	3.70128125	93.44041187
822	1.279999971	76.56684113	7.958215687	68.60862544
823	1.279999971	86.3204422	5.940196781	80.38024542
824	1.279999971	87.73847198	5.646806587	82.0916654
825	1.279999971	88.34313202	5.521702498	82.82142952
826	1.279999971	89.79681396	5.220935875	84.57587809
827	1.279999971	93.50655365	4.453391174	89.05316248
828	1.299999952	90.42525482	5.090911537	85.33434329
829	1.299999952	93.16869354	4.52329439	88.64539915
830	1.309999943	71.26914978	9.054307399	62.21484238
831	1.320000052	69.16423035	9.48981498	59.67441537
832	1.320000052	76.17593384	8.039094359	68.13683948
833	1.320000052	79.82448578	7.284209395	72.54027638
834	1.320000052	91.02696991	4.966416756	86.06055315
835	1.340000033	87.67773438	5.659373191	82.01836118
836	1.340000033	94.25614166	4.298301503	89.95784016
837	1.350000024	71.35884857	9.035748729	62.32309984
838	1.350000024	81.58089447	6.920808645	74.66008583
839	1.360000014	80.82762146	7.076660741	73.75096072
840	1.360000014	92.29911041	4.703211037	87.59589938
841	1.370000005	83.16610718	6.592828324	76.57327885
842	1.370000005	90.0196228	5.174836753	84.84478605
843	1.370000005	92.25243378	4.712868427	87.53956535
844	1.379999995	59.33019638	11.52447544	47.80572094
845	1.379999995	93.72930145	4.40730468	89.32199677
846	1.389999986	73.64339447	8.563076454	65.08031802
847	1.399999976	90.8242569	5.008358054	85.81589884
848	1.409999967	89.78018951	5.224375472	84.55581404
849	1.419999957	66.4460907	10.05219775	56.39389295
850	1.419999957	68.49524689	9.628227578	58.86701931
851	1.440000057	67.03313446	9.930738466	57.10239599
852	1.440000057	74.70319366	8.343804126	66.35938954
853	1.440000057	92.41890717	4.678425103	87.74048206
854	1.460000038	93.3587265	4.483976594	88.87474991
855	1.480000019	45.75445175	14.3332954	31.42115636
856	1.480000019	95.75307465	3.988586246	91.7644884
857	1.480000019	97.05635834	3.718937005	93.33742133
858	1.50999999	93.07745361	4.542171921	88.53528169
859	1.519999981	67.65785217	9.801484446	57.85636773
860	1.539999962	90.71137238	5.031713849	85.67965853
861	1.539999962	95.67268372	4.00521912	91.6674646
862	1.559999943	39.61899185	15.60272132	24.01627053
863	1.580000043	94.80892181	4.183931356	90.62499046
864	1.580000043	96.98810577	3.733058453	93.25504732
865	1.600000024	47.66015625	13.93900536	33.72115089
866	1.600000024	92.63384247	4.633955014	87.99988745
867	1.610000014	84.33052063	6.351911318	77.97860931
